文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_36.cnf,SAT,SAT,15.02,19793.44,0.09,19773.89,14.93,19.55,2139,1788,1761,1446
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_360.cnf,SAT,SAT,13.85,16238.79,0.04,16218.79,13.81,20.00,1260,1409,1110,1228
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_361.cnf,SAT,SAT,11.09,5325.18,0.01,5312.56,11.08,12.62,464,464,378,378
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_362.cnf,SAT,SAT,11.96,8182.26,0.02,8167.43,11.94,14.83,721,721,611,611
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_363.cnf,SAT,SAT,10.00,3859.04,0.01,3847.74,9.99,11.30,354,354,295,295
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_364.cnf,SAT,SAT,13.48,1974.67,0.01,1960.48,13.48,14.20,173,173,148,148
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_365.cnf,SAT,SAT,8.07,4051.52,0.01,4042.06,8.06,9.46,360,360,295,295
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_366.cnf,SAT,SAT,10.35,10990.82,0.03,10976.69,10.32,14.13,967,967,839,839
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_367.cnf,SAT,SAT,10.09,6130.96,0.02,6118.67,10.08,12.29,546,546,444,444
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_368.cnf,SAT,SAT,11.52,18291.48,0.04,18273.18,11.48,18.30,1240,1634,1023,1279
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_369.cnf,SAT,SAT,8.35,1233.30,0.00,1224.86,8.35,8.44,103,103,79,79
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_37.cnf,SAT,SAT,10.33,8811.34,0.02,8798.22,10.31,13.12,803,803,683,683
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_370.cnf,SAT,SAT,11.08,6187.22,0.02,6176.41,11.07,10.81,510,510,409,409
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_371.cnf,SAT,SAT,8.87,3414.38,0.01,3404.60,8.86,9.78,305,305,253,253
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_372.cnf,SAT,SAT,11.10,3530.06,0.01,3517.78,11.10,12.28,300,300,243,243
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_373.cnf,SAT,SAT,13.22,7410.87,0.02,7394.95,13.20,15.92,680,680,568,568
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_374.cnf,SAT,SAT,9.80,1446.77,0.00,1437.53,9.79,9.24,114,114,79,79
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_375.cnf,SAT,SAT,11.25,10263.51,0.02,10249.73,11.23,13.77,926,926,585,585
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_376.cnf,SAT,SAT,8.81,1771.46,0.00,1762.00,8.81,9.46,145,145,118,118
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_377.cnf,SAT,SAT,16.36,8125.62,0.02,8107.10,16.34,18.52,693,693,591,591
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_378.cnf,SAT,SAT,12.01,10083.90,0.02,10069.22,11.99,14.68,891,891,765,765
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_379.cnf,SAT,SAT,12.64,5857.54,0.01,5843.20,12.62,14.34,512,512,450,450
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_38.cnf,SAT,SAT,11.44,8470.12,0.02,8456.22,11.42,13.90,750,750,556,556
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_380.cnf,SAT,SAT,10.04,3337.26,0.01,3325.99,10.03,11.27,306,306,266,266
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_381.cnf,SAT,SAT,10.47,4511.15,0.01,4499.11,10.46,12.04,419,419,360,360
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_382.cnf,SAT,SAT,14.98,1650.02,0.00,1634.27,14.98,15.75,130,130,104,104
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_383.cnf,SAT,SAT,9.64,3903.98,0.01,3893.00,9.63,10.98,357,357,303,303
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_384.cnf,SAT,SAT,10.99,8530.81,0.03,8518.23,10.96,12.59,785,785,604,604
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_385.cnf,SAT,SAT,11.36,9132.57,0.02,9118.51,11.34,14.06,816,816,695,695
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_386.cnf,SAT,SAT,13.21,8381.05,0.02,8366.03,13.19,15.02,737,737,579,579
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_387.cnf,SAT,SAT,10.76,10496.39,0.03,10482.36,10.74,14.03,951,951,826,826
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_388.cnf,SAT,SAT,10.37,8119.86,0.02,8106.86,10.35,13.00,719,719,608,608
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_389.cnf,SAT,SAT,11.96,11092.40,0.03,11076.90,11.93,15.50,986,986,834,834
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_39.cnf,SAT,SAT,11.87,11826.66,0.04,11811.42,11.84,15.25,1072,1072,936,936
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_390.cnf,SAT,SAT,11.03,10625.70,0.03,10611.32,11.00,14.38,975,975,791,791
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_391.cnf,SAT,SAT,13.61,6122.91,0.01,6107.89,13.59,15.02,542,542,464,464
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_392.cnf,SAT,SAT,9.97,8124.83,0.02,8112.23,9.95,12.60,724,724,567,567
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_393.cnf,SAT,SAT,8.88,4398.92,0.01,4388.55,8.87,10.37,388,388,316,316
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_394.cnf,SAT,SAT,12.25,11633.27,0.03,11617.21,12.22,16.06,1051,1051,890,890
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_395.cnf,SAT,SAT,12.72,10819.96,0.03,10804.22,12.69,15.74,957,957,812,812
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_396.cnf,SAT,SAT,11.12,6028.29,0.01,6015.45,11.11,12.84,527,527,454,454
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_397.cnf,SAT,SAT,9.83,2739.51,0.01,2728.72,9.83,10.79,235,235,192,192
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_398.cnf,SAT,SAT,8.97,4963.42,0.01,4952.60,8.96,10.82,448,448,387,387
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_399.cnf,SAT,SAT,10.42,1351.79,0.00,1340.78,10.42,11.01,116,116,71,71
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_4.cnf,SAT,SAT,11.42,13442.38,0.03,13425.79,11.38,16.58,1230,1230,952,952
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_40.cnf,SAT,SAT,10.09,7098.14,0.02,7086.14,10.07,11.99,609,609,509,509
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_400.cnf,SAT,SAT,10.93,7198.95,0.02,7185.88,10.91,13.08,648,648,473,473
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_401.cnf,SAT,SAT,9.52,7472.38,0.02,7460.33,9.50,12.05,629,629,502,502
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_402.cnf,SAT,SAT,9.89,3766.07,0.01,3755.51,9.88,10.56,341,341,285,285
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_403.cnf,SAT,SAT,12.73,6290.65,0.01,6275.99,12.71,14.66,544,544,467,467
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_404.cnf,SAT,SAT,12.73,6062.57,0.02,6048.05,12.71,14.52,555,555,479,479
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_405.cnf,SAT,SAT,15.12,6131.88,0.04,6114.92,15.08,16.96,541,541,464,464
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_406.cnf,SAT,SAT,11.20,13255.79,0.03,13240.32,11.17,15.47,1136,1136,978,978
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_407.cnf,SAT,SAT,11.87,5813.81,0.02,5800.54,11.85,13.26,523,523,415,415
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_408.cnf,SAT,SAT,8.95,4180.86,0.01,4170.86,8.94,10.00,374,374,308,308
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_409.cnf,SAT,SAT,16.24,5262.52,0.01,5244.87,16.23,17.64,451,451,392,392
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_41.cnf,SAT,SAT,12.77,18874.19,0.04,18855.44,12.73,18.75,1465,1661,1087,1199
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_410.cnf,SAT,SAT,10.22,6649.87,0.02,6637.92,10.21,11.94,578,578,491,491
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_411.cnf,SAT,SAT,10.35,3248.68,0.01,3237.19,10.34,11.49,269,269,215,215
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_412.cnf,SAT,SAT,9.17,4586.49,0.01,4574.79,9.16,11.71,392,392,316,316
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_413.cnf,SAT,SAT,8.75,1750.99,0.00,1741.57,8.74,9.42,153,153,126,126
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_414.cnf,SAT,SAT,9.03,1246.00,0.00,1236.81,9.03,9.19,101,101,77,77
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_415.cnf,SAT,SAT,10.61,4992.68,0.01,4980.23,10.60,12.44,455,455,382,382
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_416.cnf,SAT,SAT,9.62,6752.45,0.02,6741.12,9.60,11.33,598,598,446,446
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_417.cnf,SAT,SAT,9.77,4439.93,0.01,4429.16,9.76,10.77,389,389,318,318
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_418.cnf,SAT,SAT,11.82,13119.29,0.03,13102.98,11.79,16.31,1184,1184,868,868
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_419.cnf,SAT,SAT,9.82,3915.34,0.01,3904.28,9.81,11.06,334,334,273,273
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_42.cnf,SAT,SAT,10.35,6870.24,0.02,6857.77,10.33,12.46,618,618,509,509
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_420.cnf,SAT,SAT,11.42,10165.16,0.03,10151.03,11.39,14.12,876,876,737,737
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_421.cnf,SAT,SAT,10.70,7402.07,0.02,7389.70,10.68,12.37,681,681,576,576
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_422.cnf,SAT,SAT,8.74,2041.37,0.01,2031.83,8.74,9.54,170,170,128,128
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_423.cnf,SAT,SAT,9.87,3723.00,0.01,3712.00,9.86,11.00,328,328,265,265
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_424.cnf,SAT,SAT,10.59,9580.17,0.03,9566.55,10.56,13.62,879,879,723,723
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_425.cnf,SAT,SAT,9.77,6759.83,0.03,6748.32,9.74,11.51,592,592,487,487
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_426.cnf,SAT,SAT,11.37,933.83,0.00,923.83,11.36,10.00,73,73,48,48
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_427.cnf,SAT,SAT,11.14,11660.61,0.03,11646.40,11.11,14.20,1010,1010,762,762
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_428.cnf,SAT,SAT,10.25,1607.81,0.00,1597.01,10.25,10.80,133,133,103,103
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_429.cnf,SAT,SAT,9.40,2938.06,0.01,2927.55,9.39,10.51,262,262,220,220
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_43.cnf,SAT,SAT,12.17,9127.52,0.02,9112.45,12.15,15.07,793,793,652,652
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_430.cnf,SAT,SAT,12.79,23127.66,0.06,23107.52,12.73,20.14,1680,2025,1387,1550
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_431.cnf,SAT,SAT,15.26,3441.28,0.01,3424.57,15.25,16.71,318,318,213,213
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_432.cnf,SAT,SAT,15.29,5333.00,0.01,5316.09,15.28,16.91,469,469,349,349
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_433.cnf,SAT,SAT,13.62,10952.54,0.03,10936.76,13.58,15.78,956,956,781,781
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_434.cnf,SAT,SAT,10.52,7595.76,0.02,7583.03,10.50,12.72,676,676,568,568
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_435.cnf,SAT,SAT,13.00,1680.77,0.00,1667.84,12.99,12.93,132,132,104,104
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_436.cnf,SAT,SAT,15.39,1409.87,0.00,1394.05,15.39,15.82,114,114,81,81
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_437.cnf,SAT,SAT,11.37,6638.76,0.02,6625.00,11.36,13.76,587,587,506,506
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_438.cnf,SAT,SAT,9.41,5426.03,0.01,5415.15,9.40,10.87,480,480,269,269
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_439.cnf,SAT,SAT,11.09,8475.98,0.02,8462.56,11.07,13.43,741,741,639,639
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_44.cnf,SAT,SAT,14.63,12921.05,0.03,12902.35,14.60,18.70,1140,1140,960,960
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_440.cnf,SAT,SAT,10.18,3369.28,0.01,3358.36,10.18,10.93,295,295,238,238
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_441.cnf,SAT,SAT,11.51,7733.01,0.02,7719.22,11.49,13.79,701,701,602,602
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_442.cnf,SAT,SAT,11.51,6743.95,0.02,6730.67,11.49,13.28,607,607,486,486
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_443.cnf,SAT,SAT,9.30,5109.98,0.01,5098.98,9.29,11.01,469,469,412,412
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_444.cnf,SAT,SAT,11.34,6205.01,0.02,6192.82,11.32,12.19,563,563,499,499
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_445.cnf,SAT,SAT,12.48,8582.61,0.02,8567.37,12.46,15.25,740,740,586,586
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_446.cnf,SAT,SAT,12.57,2766.50,0.01,2753.38,12.56,13.12,241,241,191,191
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_447.cnf,SAT,SAT,11.37,8406.54,0.02,8392.69,11.34,13.86,771,771,640,640
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_448.cnf,SAT,SAT,10.45,9251.30,0.02,9238.51,10.43,12.79,824,824,582,582
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_449.cnf,SAT,SAT,12.56,3087.72,0.01,3073.48,12.55,14.25,271,271,242,242
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_45.cnf,SAT,SAT,9.14,5295.28,0.01,5284.55,9.12,10.73,485,485,423,423
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_450.cnf,SAT,SAT,11.53,8161.31,0.02,8147.43,11.51,13.88,707,707,515,515
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_451.cnf,SAT,SAT,12.25,23649.38,0.05,23627.81,12.21,21.57,1410,2144,1156,1705
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_452.cnf,SAT,SAT,10.25,4853.05,0.01,4841.61,10.23,11.45,434,434,359,359
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_453.cnf,SAT,SAT,11.32,11702.41,0.03,11687.19,11.29,15.22,1050,1050,900,900
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_454.cnf,SAT,SAT,9.68,9066.02,0.02,9053.33,9.66,12.69,802,802,677,677
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_455.cnf,SAT,SAT,13.46,27778.37,0.06,27754.18,13.39,24.19,1889,2474,1270,1711
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_456.cnf,SAT,SAT,11.22,11263.11,0.03,11249.17,11.19,13.93,1001,1001,727,727
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_457.cnf,SAT,SAT,10.44,1745.90,0.00,1734.55,10.44,11.36,152,152,124,124
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_458.cnf,SAT,SAT,10.06,4370.00,0.01,4358.96,10.05,11.05,396,396,329,329
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_459.cnf,SAT,SAT,12.68,24020.67,0.05,23998.56,12.64,22.11,1480,2243,1128,1721
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_46.cnf,SAT,SAT,10.24,981.41,0.00,970.97,10.23,10.44,82,82,57,57
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_460.cnf,SAT,SAT,13.77,7677.50,0.02,7661.98,13.75,15.52,710,710,567,567
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_461.cnf,SAT,SAT,15.24,1002.93,0.00,986.81,15.24,16.12,87,87,57,57
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_462.cnf,SAT,SAT,14.96,1403.36,0.00,1387.84,14.96,15.53,114,114,84,84
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_463.cnf,SAT,SAT,13.73,10761.54,0.03,10744.36,13.70,17.18,965,965,792,792
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_464.cnf,SAT,SAT,11.48,13850.58,0.04,13835.43,11.44,15.15,1273,1273,873,873
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_465.cnf,SAT,SAT,9.74,4363.53,0.01,4352.64,9.73,10.89,388,388,321,321
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_466.cnf,SAT,SAT,12.59,12780.28,0.03,12764.12,12.56,16.16,1165,1165,786,786
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_467.cnf,SAT,SAT,12.74,4579.47,0.01,4564.51,12.73,14.96,414,414,349,349
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_468.cnf,SAT,SAT,10.41,2198.43,0.01,2187.51,10.40,10.92,196,196,161,161
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_469.cnf,SAT,SAT,10.80,13549.82,0.03,13534.59,10.77,15.23,1228,1228,959,959
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_47.cnf,SAT,SAT,11.85,8088.09,0.02,8073.34,11.83,14.75,698,698,601,601
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_470.cnf,SAT,SAT,11.86,10737.37,0.03,10723.73,11.82,13.64,954,954,780,780
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_471.cnf,SAT,SAT,9.96,7021.09,0.02,7009.35,9.94,11.74,633,633,543,543
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_472.cnf,SAT,SAT,10.90,9462.82,0.02,9448.98,10.88,13.84,859,859,731,731
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_473.cnf,SAT,SAT,10.78,7387.40,0.02,7374.52,10.76,12.89,658,658,563,563
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_474.cnf,SAT,SAT,11.06,15190.22,0.04,15174.74,11.02,15.48,1353,1353,848,848
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_475.cnf,SAT,SAT,12.09,10083.52,0.03,10068.89,12.06,14.63,934,934,639,639
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_476.cnf,SAT,SAT,10.87,10843.51,0.03,10829.48,10.84,14.03,955,955,656,656
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_477.cnf,SAT,SAT,11.64,6096.88,0.02,6083.54,11.63,13.33,561,561,489,489
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_478.cnf,SAT,SAT,11.94,12574.26,0.06,12559.03,11.87,15.23,1121,1121,841,841
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_479.cnf,SAT,SAT,9.55,5803.86,0.01,5792.22,9.54,11.64,526,526,427,427
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b90/CBS_k3_n100_m418_b90_48.cnf,SAT,SAT,15.59,3225.78,0.01,3209.45,15.58,16.33,278,278,226,226
